date,symbol,market_cap
2012-09-30,CIEINDIA,
2012-09-30,JMFINANCIL,
2012-09-30,PIIND,
2012-09-30,JPPOWER,
2012-09-30,FACT,
2012-09-30,WIPRO,
2012-09-30,AEGISLOG,
2012-09-30,INDUSINDBK,
2012-09-30,AMBUJACEM,
2012-09-30,TATAELXSI,
2012-09-30,HBLENGINE,
2012-09-30,TMPV,
2012-09-30,MUTHOOTFIN,
2012-09-30,TORNTPOWER,
2012-09-30,JSWENERGY,
2012-09-30,PIDILITIND,
2012-09-30,MCX,65367199200.0
2012-09-30,BALRAMCHIN,
2012-09-30,IIFL,
2012-09-30,RELIANCE,
2012-09-30,BAJFINANCE,
2012-09-30,BRITANNIA,
2012-09-30,SUNTV,
2012-09-30,JUBLFOOD,
2012-09-30,MFSL,
2012-09-30,TORNTPHARM,
2012-09-30,SCI,
2012-09-30,UPL,
2012-09-30,CUMMINSIND,
2012-09-30,MANAPPURAM,
2012-09-30,TVSMOTOR,
2012-10-31,CGPOWER,
2012-10-31,MAHABANK,
2012-10-31,HSCL,
2012-10-31,BALRAMCHIN,
2012-10-31,CYIENT,
2012-10-31,UNIONBANK,
2012-10-31,ACE,
2012-10-31,NMDC,
2012-10-31,PETRONET,
2012-10-31,IIFL,
2012-10-31,BHEL,
2012-10-31,JINDALSAW,
2012-10-31,BEL,
2012-10-31,KEI,
2012-10-31,PFOCUS,
2012-10-31,ADANIENT,
2012-10-31,HAVELLS,
2012-10-31,GABRIEL,
2012-10-31,SHRIRAMFIN,
2012-10-31,CHENNPETRO,
2012-10-31,GAIL,
2012-10-31,GESHIP,
2012-10-31,KEC,
2012-10-31,MPHASIS,
2012-10-31,TORNTPHARM,
2012-10-31,TVSMOTOR,
2012-10-31,HINDCOPPER,
2012-10-31,ONGC,
2012-10-31,JSWSTEEL,
2012-10-31,BANKBARODA,
2012-10-31,KAJARIACER,
2012-10-31,NHPC,
2012-10-31,JMFINANCIL,
2012-10-31,BPCL,
2012-10-31,VEDL,
2012-10-31,TATAELXSI,
2012-10-31,APOLLOHOSP,108510543750.0
2012-10-31,HEROMOTOCO,
2012-10-31,MMTC,
2012-10-31,RECLTD,
2012-10-31,YESBANK,
2012-10-31,DRREDDY,
2012-10-31,TATACONSUM,
2012-10-31,BIOCON,
2012-10-31,FEDERALBNK,
2012-10-31,AJANTPHARM,
2012-10-31,PNB,
2012-10-31,LTF,
2012-10-31,SRF,
2012-10-31,ELECON,
2012-10-31,ABREL,
2012-10-31,BHARATFORG,
2012-10-31,GODREJIND,
2012-10-31,LT,
2012-10-31,CANFINHOME,
2012-10-31,HINDZINC,
2012-10-31,EXIDEIND,
2012-10-31,ADANIPORTS,
2012-10-31,GMDCLTD,
2012-10-31,CUB,
2012-10-31,HINDUNILVR,
2012-10-31,CEMPRO,
2012-10-31,MARUTI,
2012-10-31,DIVISLAB,318337151350.0
2012-10-31,AUROPHARMA,
2012-10-31,CCL,
2012-10-31,IOC,
2012-10-31,CIEINDIA,
2012-10-31,BAJFINANCE,
2012-10-31,TORNTPOWER,
2012-10-31,MCX,71640002400.0
2012-10-31,SCHNEIDER,
2012-10-31,ITI,
2012-10-31,GRAPHITE,
2012-10-31,CHAMBLFERT,
2012-10-31,SAIL,
2012-10-31,LICHSGFIN,122658344094.40001
2012-10-31,FSL,
2012-10-31,ENGINERSIN,
2012-10-31,CEATLTD,
2012-10-31,COROMANDEL,
2012-10-31,OBEROIRLTY,
2012-10-31,TTML,
2012-10-31,BAJAJFINSV,
2012-10-31,BHARTIARTL,
2012-10-31,ANANTRAJ,
2012-10-31,IOB,
2012-10-31,CANBK,
2012-10-31,RPOWER,
2012-10-31,TATACOMM,
2012-10-31,LTFOODS,
2012-10-31,GRANULES,
2012-10-31,POONAWALLA,
2012-10-31,IPCALAB,
2012-10-31,INDIANB,
2012-10-31,DLF,
2012-10-31,BERGEPAINT,
2012-10-31,FACT,
2012-10-31,WIPRO,
2012-10-31,HINDPETRO,
2012-10-31,AMBUJACEM,
2012-10-31,TRIDENT,
2012-10-31,AEGISLOG,
2012-10-31,BATAINDIA,
2012-10-31,REDINGTON,
2012-10-31,SUNPHARMA,
2012-10-31,WELCORP,
2012-10-31,NCC,
2012-10-31,PCBL,
2012-10-31,MANAPPURAM,
2012-10-31,HEG,
2012-10-31,PFC,
2012-10-31,UCOBANK,
2012-10-31,DABUR,
2012-10-31,MARICO,
2012-10-31,TMPV,
2012-10-31,MUTHOOTFIN,
2012-10-31,ITC,
2012-10-31,IGL,
2012-10-31,ACC,258909742250.0
2012-10-31,HBLENGINE,
2012-10-31,MRPL,
2012-10-31,NATCOPHARM,
2012-10-31,TITAN,
2012-10-31,KARURVYSYA,
2012-10-31,TCS,
2012-10-31,SOBHA,
2012-10-31,IFCI,
2012-10-31,TATASTEEL,
2012-10-31,CHOLAFIN,
2012-10-31,WELSPUNLIV,
2012-10-31,NATIONALUM,
2012-10-31,ULTRACEMCO,
2012-10-31,SCI,
2012-10-31,HINDALCO,
2012-10-31,ABB,
2012-10-31,TRITURBINE,
2012-10-31,BANKINDIA,
2012-10-31,ZYDUSLIFE,
2012-10-31,ESCORTS,
2012-10-31,SUZLON,
2012-10-31,AXISBANK,
2012-10-31,INDUSINDBK,
2012-10-31,VOLTAS,
2012-10-31,HFCL,
2012-10-31,RELIANCE,
2012-10-31,TRENT,
2012-10-31,JSL,
2012-10-31,DEEPAKFERT,
2012-10-31,INDHOTEL,
2012-10-31,UBL,
2012-10-31,JUBLPHARMA,
2012-10-31,TECHM,
2012-10-31,GMRAIRPORT,
2012-10-31,EMAMILTD,
2012-10-31,GLENMARK,
2012-10-31,MOTHERSON,
2012-10-31,CIPLA,
2012-10-31,NLCINDIA,
2012-10-31,COLPAL,
2012-10-31,NTPC,
2012-10-31,ADANIPOWER,
2012-10-31,PRESTIGE,
2012-10-31,DEEPAKNTR,
2012-10-31,BAJAJ-AUTO,
2012-10-31,FORTIS,
2012-10-31,RAMCOCEM,
2012-10-31,ZEEL,
2012-10-31,J&KBANK,
2012-10-31,KPIL,
2012-10-31,BALKRISIND,
2012-10-31,GRAVITA,
2012-10-31,OIL,290498972000.0
2012-10-31,BEML,
2012-10-31,INDIACEM,
2012-10-31,AARTIIND,
2012-10-31,IDEA,
2012-10-31,BRITANNIA,
2012-10-31,POWERGRID,
2012-10-31,SWANCORP,
2012-10-31,INFY,
2012-10-31,COALINDIA,
2012-10-31,UPL,
2012-10-31,SBIN,
2012-10-31,NAUKRI,
2012-10-31,RADICO,
2012-10-31,JPPOWER,
2012-10-31,EICHERMOT,
2012-10-31,BRIGADE,
2012-10-31,M&MFIN,
2012-10-31,KOTAKBANK,
2012-10-31,PVRINOX,
2012-10-31,JKTYRE,
2012-10-31,PIDILITIND,
2012-10-31,IDBI,
2012-10-31,CUMMINSIND,
2012-10-31,BSOFT,
2012-10-31,APOLLOTYRE,
2012-10-31,SJVN,
2012-10-31,TATAPOWER,
2012-10-31,ASIANPAINT,
2012-10-31,TATACHEM,
2012-10-31,COFORGE,
2012-10-31,ARE&M,
2012-10-31,PERSISTENT,
2012-10-31,HCLTECH,
2012-10-31,UNITDSPR,
2012-10-31,USHAMART,
2012-10-31,TITAGARH,
2012-10-31,HDFCBANK,
2012-10-31,PHOENIXLTD,
2012-10-31,UNOMINDA,
2012-10-31,MFSL,
2012-10-31,GRASIM,
2012-10-31,SIEMENS,
2012-10-31,NBCC,
2012-10-31,JSWENERGY,
2012-10-31,EIHOTEL,
2012-10-31,ICICIBANK,
2012-10-31,EIDPARRY,
2012-10-31,JUBLFOOD,
2012-10-31,ASHOKLEY,
2012-10-31,GODREJCP,
2012-10-31,FINCABLES,
2012-10-31,CONCOR,
2012-10-31,M&M,
2012-10-31,SUNTV,
2012-10-31,CENTRALBK,
2012-10-31,GODREJPROP,
2012-10-31,LUPIN,
2012-10-31,JINDALSTEL,
2012-10-31,PIIND,
2012-10-31,CESC,
2012-10-31,NAVA,
2012-10-31,IRB,
2012-11-30,ITC,
2012-11-30,M&M,
2012-11-30,NCC,
2012-11-30,CUMMINSIND,
2012-11-30,TRIDENT,
2012-11-30,AMBUJACEM,
2012-11-30,PIIND,
2012-11-30,SIEMENS,
2012-11-30,MARICO,
2012-11-30,WELCORP,
2012-11-30,TATACONSUM,
2012-11-30,POONAWALLA,
2012-11-30,HSCL,
2012-11-30,FACT,
2012-11-30,BAJFINANCE,
2012-11-30,SRF,
2012-11-30,IOB,
2012-11-30,TATACOMM,
2012-11-30,DRREDDY,
2012-11-30,WIPRO,
2012-11-30,LTFOODS,
2012-11-30,BHARATFORG,
2012-11-30,AEGISLOG,
2012-11-30,DABUR,
2012-11-30,JINDALSTEL,
2012-11-30,UBL,
2012-11-30,UNOMINDA,
2012-11-30,GMRAIRPORT,
2012-11-30,LT,
2012-11-30,EMAMILTD,
2012-11-30,PNB,
2012-11-30,AARTIIND,
2012-11-30,UNIONBANK,
2012-11-30,TMPV,
2012-11-30,M&MFIN,
2012-11-30,HBLENGINE,
2012-11-30,COFORGE,
2012-11-30,MANAPPURAM,
2012-11-30,TATAPOWER,
2012-11-30,MARUTI,
2012-11-30,EIDPARRY,
2012-11-30,HINDPETRO,
2012-11-30,ADANIENT,
2012-11-30,MCX,81434245120.0
2012-11-30,CYIENT,
2012-11-30,HEG,
2012-11-30,ITI,
2012-11-30,POWERGRID,
2012-11-30,INFY,
2012-11-30,KEI,
2012-11-30,CHAMBLFERT,
2012-11-30,SUNPHARMA,
2012-11-30,SCHNEIDER,
2012-11-30,DEEPAKNTR,
2012-11-30,NAUKRI,
2012-11-30,PERSISTENT,
2012-11-30,MRPL,
2012-11-30,ZEEL,
2012-11-30,DEEPAKFERT,
2012-11-30,FORTIS,
2012-11-30,HFCL,
2012-11-30,ADANIPOWER,
2012-11-30,BRIGADE,
2012-11-30,CANBK,
2012-11-30,ANANTRAJ,
2012-11-30,IFCI,
2012-11-30,SWANCORP,
2012-11-30,GLENMARK,
2012-11-30,BAJAJFINSV,
2012-11-30,NMDC,
2012-11-30,TECHM,
2012-11-30,OBEROIRLTY,
2012-11-30,NAVA,
2012-11-30,SOBHA,
2012-11-30,TATASTEEL,
2012-11-30,LUPIN,
2012-11-30,BAJAJ-AUTO,
2012-11-30,CHOLAFIN,
2012-11-30,ICICIBANK,
2012-11-30,TRENT,
2012-11-30,TRITURBINE,
2012-11-30,KPIL,
2012-11-30,COLPAL,
2012-11-30,JUBLPHARMA,
2012-11-30,PVRINOX,
2012-11-30,EIHOTEL,
2012-11-30,TITAGARH,
2012-11-30,ULTRACEMCO,
2012-11-30,GODREJPROP,
2012-11-30,CIPLA,
2012-11-30,TITAN,
2012-11-30,GRAVITA,
2012-11-30,FINCABLES,
2012-11-30,LICHSGFIN,134088961225.59999
2012-11-30,NLCINDIA,
2012-11-30,IGL,
2012-11-30,UNITDSPR,
2012-11-30,ACE,
2012-11-30,COROMANDEL,
2012-11-30,CHENNPETRO,
2012-11-30,SBIN,
2012-11-30,REDINGTON,
2012-11-30,AXISBANK,
2012-11-30,IRB,
2012-11-30,ZYDUSLIFE,
2012-11-30,ENGINERSIN,
2012-11-30,BERGEPAINT,
2012-11-30,MAHABANK,
2012-11-30,PHOENIXLTD,
2012-11-30,DLF,
2012-11-30,HAVELLS,
2012-11-30,ASHOKLEY,
2012-11-30,SHRIRAMFIN,
2012-11-30,CENTRALBK,
2012-11-30,SAIL,
2012-11-30,UCOBANK,
2012-11-30,NATIONALUM,
2012-11-30,GRAPHITE,
2012-11-30,JSWENERGY,
2012-11-30,IDBI,
2012-11-30,HINDALCO,
2012-11-30,BSOFT,
2012-11-30,BHARTIARTL,
2012-11-30,CEATLTD,
2012-11-30,APOLLOTYRE,
2012-11-30,RAMCOCEM,
2012-11-30,CGPOWER,
2012-11-30,IPCALAB,
2012-11-30,ABB,
2012-11-30,JKTYRE,
2012-11-30,PCBL,
2012-11-30,GRANULES,
2012-11-30,PFC,
2012-11-30,VOLTAS,
2012-11-30,MOTHERSON,
2012-11-30,ABREL,
2012-11-30,NTPC,
2012-11-30,USHAMART,
2012-11-30,CCL,
2012-11-30,KEC,
2012-11-30,OIL,273426709600.0
2012-11-30,KARURVYSYA,
2012-11-30,EXIDEIND,
2012-11-30,TATACHEM,
2012-11-30,ASIANPAINT,
2012-11-30,DIVISLAB,314554218100.0
2012-11-30,KOTAKBANK,
2012-11-30,MPHASIS,
2012-11-30,GODREJIND,
2012-11-30,ONGC,
2012-11-30,GESHIP,
2012-11-30,GRASIM,
2012-11-30,AJANTPHARM,
2012-11-30,GAIL,
2012-11-30,HINDZINC,
2012-11-30,PFOCUS,
2012-11-30,ARE&M,
2012-11-30,IIFL,
2012-11-30,BALRAMCHIN,
2012-11-30,PETRONET,
2012-11-30,HINDCOPPER,
2012-11-30,JSWSTEEL,
2012-11-30,CESC,
2012-11-30,JINDALSAW,
2012-11-30,GABRIEL,
2012-11-30,CONCOR,
2012-11-30,CUB,
2012-11-30,JUBLFOOD,
2012-11-30,BIOCON,
2012-11-30,GODREJCP,
2012-11-30,INDHOTEL,
2012-11-30,YESBANK,
2012-11-30,AUROPHARMA,
2012-11-30,PIDILITIND,
2012-11-30,TORNTPHARM,
2012-11-30,INDIACEM,
2012-11-30,BHEL,
2012-11-30,SUNTV,
2012-11-30,VEDL,
2012-11-30,BEL,
2012-11-30,HINDUNILVR,
2012-11-30,RECLTD,
2012-11-30,NBCC,
2012-11-30,CANFINHOME,
2012-11-30,BEML,
2012-11-30,APOLLOHOSP,113943375000.0
2012-11-30,LTF,
2012-11-30,INDIANB,
2012-11-30,BANKBARODA,
2012-11-30,EICHERMOT,
2012-11-30,SCI,
2012-11-30,JMFINANCIL,
2012-11-30,TVSMOTOR,
2012-11-30,RADICO,
2012-11-30,IDEA,
2012-11-30,FEDERALBNK,
2012-11-30,BRITANNIA,
2012-11-30,NHPC,
2012-11-30,TATAELXSI,
2012-11-30,BANKINDIA,
2012-11-30,MMTC,
2012-11-30,JPPOWER,
2012-11-30,HEROMOTOCO,
2012-11-30,CIEINDIA,
2012-11-30,BPCL,
2012-11-30,KAJARIACER,
2012-11-30,NATCOPHARM,
2012-11-30,WELSPUNLIV,
2012-11-30,SJVN,
2012-11-30,ACC,259820305500.00003
2012-11-30,MUTHOOTFIN,
2012-11-30,RPOWER,
2012-11-30,INDUSINDBK,
2012-11-30,COALINDIA,
2012-11-30,FSL,
2012-11-30,GMDCLTD,
2012-11-30,TCS,
2012-11-30,RELIANCE,
2012-11-30,J&KBANK,
2012-11-30,TTML,
2012-11-30,MFSL,
2012-11-30,TORNTPOWER,
2012-11-30,ELECON,
2012-11-30,CEMPRO,
2012-11-30,HCLTECH,
2012-11-30,ADANIPORTS,
2012-11-30,SUZLON,
2012-11-30,BALKRISIND,
2012-11-30,ESCORTS,
2012-11-30,PRESTIGE,
2012-11-30,IOC,
2012-11-30,UPL,
2012-11-30,HDFCBANK,
2012-11-30,JSL,
2012-11-30,BATAINDIA,
2012-12-31,SWANCORP,
2012-12-31,DEEPAKFERT,
2012-12-31,JPPOWER,
2012-12-31,NAVA,
2012-12-31,BRITANNIA,
2012-12-31,ANANTRAJ,
2012-12-31,MUTHOOTFIN,
2012-12-31,CANBK,
2012-12-31,BANKINDIA,
2012-12-31,TATAELXSI,
2012-12-31,MMTC,
2012-12-31,KAJARIACER,
2012-12-31,IOB,
2012-12-31,JMFINANCIL,
2012-12-31,TVSMOTOR,
2012-12-31,GRAPHITE,
2012-12-31,GLENMARK,
2012-12-31,WIPRO,
2012-12-31,LICHSGFIN,147033567380.80002
2012-12-31,IDEA,
2012-12-31,BRIGADE,
2012-12-31,UPL,
2012-12-31,TCS,
2012-12-31,ADANIPOWER,
2012-12-31,OBEROIRLTY,
2012-12-31,PRESTIGE,
2012-12-31,TECHM,
2012-12-31,LTFOODS,
2012-12-31,BAJAJFINSV,
2012-12-31,SAIL,
2012-12-31,HEROMOTOCO,
2012-12-31,ESCORTS,
2012-12-31,CIEINDIA,
2012-12-31,HINDUNILVR,
2012-12-31,UNOMINDA,
2012-12-31,NBCC,
2012-12-31,SONATSOFTW,
2012-12-31,GRAVITA,
2012-12-31,J&KBANK,
2012-12-31,GMRAIRPORT,
2012-12-31,ICICIBANK,
2012-12-31,EMAMILTD,
2012-12-31,BALKRISIND,
2012-12-31,COLPAL,
2012-12-31,JSWENERGY,
2012-12-31,BAJAJ-AUTO,
2012-12-31,BATAINDIA,
2012-12-31,ZEEL,
2012-12-31,TATACOMM,
2012-12-31,PVRINOX,
2012-12-31,CIPLA,
2012-12-31,FORTIS,
2012-12-31,AEGISLOG,
2012-12-31,MFSL,
2012-12-31,MRPL,
2012-12-31,ASIANPAINT,
2012-12-31,PERSISTENT,
2012-12-31,DEEPAKNTR,
2012-12-31,DABUR,
2012-12-31,JSL,
2012-12-31,LUPIN,
2012-12-31,GODREJPROP,
2012-12-31,BHEL,
2012-12-31,JUBLPHARMA,
2012-12-31,EICHERMOT,
2012-12-31,AARTIIND,
2012-12-31,ACC,268888389000.0
2012-12-31,UBL,
2012-12-31,BEL,
2012-12-31,SUNTV,
2012-12-31,BANKBARODA,
2012-12-31,MPHASIS,
2012-12-31,IDBI,
2012-12-31,TTML,
2012-12-31,GABRIEL,
2012-12-31,FACT,
2012-12-31,BAJFINANCE,
2012-12-31,INDHOTEL,
2012-12-31,CONCOR,
2012-12-31,HINDPETRO,
2012-12-31,JUBLFOOD,
2012-12-31,BIOCON,
2012-12-31,SIEMENS,
2012-12-31,FINCABLES,
2012-12-31,MARUTI,
2012-12-31,AJANTPHARM,
2012-12-31,RPOWER,
2012-12-31,SHRIRAMFIN,
2012-12-31,GODREJCP,
2012-12-31,IRB,
2012-12-31,DLF,
2012-12-31,PETRONET,
2012-12-31,GRASIM,
2012-12-31,BERGEPAINT,
2012-12-31,MCX,75128292960.0
2012-12-31,TRIDENT,
2012-12-31,NCC,
2012-12-31,TATAPOWER,
2012-12-31,HINDZINC,
2012-12-31,NATCOPHARM,
2012-12-31,M&M,
2012-12-31,ITC,
2012-12-31,PFOCUS,
2012-12-31,CUMMINSIND,
2012-12-31,ARE&M,
2012-12-31,MARICO,
2012-12-31,KPIL,
2012-12-31,IIFL,
2012-12-31,POONAWALLA,
2012-12-31,MANAPPURAM,
2012-12-31,WELCORP,
2012-12-31,BALRAMCHIN,
2012-12-31,COFORGE,
2012-12-31,SJVN,
2012-12-31,AMBUJACEM,
2012-12-31,JINDALSAW,
2012-12-31,INDUSINDBK,
2012-12-31,HEG,
2012-12-31,HBLENGINE,
2012-12-31,ENGINERSIN,
2012-12-31,GRANULES,
2012-12-31,TATACHEM,
2012-12-31,CHAMBLFERT,
2012-12-31,PCBL,
2012-12-31,INDUSTOWER,
2012-12-31,BHARTIARTL,
2012-12-31,TORNTPOWER,
2012-12-31,IPCALAB,
2012-12-31,APOLLOTYRE,
2012-12-31,UCOBANK,
2012-12-31,M&MFIN,
2012-12-31,GODREJIND,
2012-12-31,WELSPUNLIV,
2012-12-31,PIDILITIND,
2012-12-31,PFC,
2012-12-31,TMPV,
2012-12-31,CEATLTD,
2012-12-31,NLCINDIA,
2012-12-31,TORNTPHARM,
2012-12-31,RELIANCE,
2012-12-31,BSOFT,
2012-12-31,EXIDEIND,
2012-12-31,SCI,
2012-12-31,SCHNEIDER,
2012-12-31,CENTRALBK,
2012-12-31,MOTHERSON,
2012-12-31,CHOLAFIN,
2012-12-31,ABREL,
2012-12-31,NTPC,
2012-12-31,REDINGTON,
2012-12-31,SUZLON,
2012-12-31,IOC,
2012-12-31,CCL,
2012-12-31,SBIN,
2012-12-31,FSL,
2012-12-31,USHAMART,
2012-12-31,COROMANDEL,
2012-12-31,SUNPHARMA,
2012-12-31,OIL,280009148800.0
2012-12-31,DIVISLAB,293183963600.0
2012-12-31,JSWSTEEL,
2012-12-31,IGL,
2012-12-31,KARURVYSYA,
2012-12-31,ITI,
2012-12-31,CHENNPETRO,
2012-12-31,TITAGARH,
2012-12-31,TITAN,
2012-12-31,NMDC,
2012-12-31,CYIENT,
2012-12-31,PIIND,
2012-12-31,AXISBANK,
2012-12-31,INFY,
2012-12-31,AUROPHARMA,
2012-12-31,KEI,
2012-12-31,ACE,
2012-12-31,ADANIENT,
2012-12-31,UNITDSPR,
2012-12-31,UNIONBANK,
2012-12-31,NHPC,
2012-12-31,ZYDUSLIFE,
2012-12-31,TATASTEEL,
2012-12-31,GMDCLTD,
2012-12-31,HDFCBANK,
2012-12-31,VOLTAS,
2012-12-31,EIDPARRY,
2012-12-31,RECLTD,
2012-12-31,ULTRACEMCO,
2012-12-31,VEDL,
2012-12-31,SRF,
2012-12-31,TATACONSUM,
2012-12-31,HSCL,
2012-12-31,INDIACEM,
2012-12-31,GAIL,
2012-12-31,HFCL,
2012-12-31,EIHOTEL,
2012-12-31,CUB,
2012-12-31,YESBANK,
2012-12-31,BPCL,
2012-12-31,ASHOKLEY,
2012-12-31,GESHIP,
2012-12-31,NAUKRI,
2012-12-31,CESC,
2012-12-31,HINDCOPPER,
2012-12-31,PHOENIXLTD,
2012-12-31,KEC,
2012-12-31,IFCI,
2012-12-31,MAHABANK,
2012-12-31,DRREDDY,
2012-12-31,HAVELLS,
2012-12-31,SOBHA,
2012-12-31,BHARATFORG,
2012-12-31,JKTYRE,
2012-12-31,APOLLOHOSP,109540068750.0
2012-12-31,COALINDIA,
2012-12-31,PNB,
2012-12-31,JINDALSTEL,
2012-12-31,HINDALCO,
2012-12-31,INDIANB,
2012-12-31,ADANIPORTS,
2012-12-31,HCLTECH,
2012-12-31,BEML,
2012-12-31,POWERGRID,
2012-12-31,ONGC,
2012-12-31,NATIONALUM,
2012-12-31,LT,
2012-12-31,KOTAKBANK,
2012-12-31,ABB,
2012-12-31,CEMPRO,
2012-12-31,TRENT,
2012-12-31,TRITURBINE,
2012-12-31,FEDERALBNK,
2012-12-31,RADICO,
2012-12-31,RAMCOCEM,
2012-12-31,ELECON,
2012-12-31,CGPOWER,
2013-01-31,PETRONET,
2013-01-31,BERGEPAINT,
2013-01-31,GRASIM,
2013-01-31,NLCINDIA,
2013-01-31,GESHIP,
2013-01-31,COFORGE,
2013-01-31,AJANTPHARM,
2013-01-31,MOTHERSON,
2013-01-31,CEATLTD,
2013-01-31,TORNTPHARM,
2013-01-31,ONGC,
2013-01-31,DLF,
2013-01-31,GAIL,
2013-01-31,ASHOKLEY,
2013-01-31,PFC,
2013-01-31,PIDILITIND,
2013-01-31,SHRIRAMFIN,
2013-01-31,IRB,
2013-01-31,TRIDENT,
2013-01-31,ASIANPAINT,
2013-01-31,MARICO,
2013-01-31,FINCABLES,
2013-01-31,GODREJCP,
2013-01-31,CENTRALBK,
2013-01-31,FACT,
2013-01-31,UNITDSPR,
2013-01-31,INDUSTOWER,
2013-01-31,OIL,324613440000.0
2013-01-31,HDFCBANK,
2013-01-31,PCBL,
2013-01-31,DIVISLAB,278795543800.0
2013-01-31,IGL,
2013-01-31,BHARTIARTL,
2013-01-31,SIEMENS,
2013-01-31,RAMCOCEM,
2013-01-31,CESC,
2013-01-31,USHAMART,
2013-01-31,BSOFT,
2013-01-31,HAVELLS,
2013-01-31,VOLTAS,
2013-01-31,UCOBANK,
2013-01-31,TATACHEM,
2013-01-31,GRANULES,
2013-01-31,EXIDEIND,
2013-01-31,SUNPHARMA,
2013-01-31,COROMANDEL,
2013-01-31,KARURVYSYA,
2013-01-31,ENGINERSIN,
2013-01-31,ABREL,
2013-01-31,PHOENIXLTD,
2013-01-31,SCHNEIDER,
2013-01-31,NTPC,
2013-01-31,KOTAKBANK,
2013-01-31,JKTYRE,
2013-01-31,ACE,
2013-01-31,APOLLOTYRE,
2013-01-31,CCL,
2013-01-31,HCLTECH,
2013-01-31,IPCALAB,
2013-01-31,REDINGTON,
2013-01-31,SCI,
2013-01-31,ABB,
2013-01-31,SBIN,
2013-01-31,AXISBANK,
2013-01-31,MAHABANK,
2013-01-31,APOLLOHOSP,112482562500.0
2013-01-31,NCC,
2013-01-31,FSL,
2013-01-31,CEMPRO,
2013-01-31,SUZLON,
2013-01-31,AEGISLOG,
2013-01-31,TATACOMM,
2013-01-31,INDUSINDBK,
2013-01-31,LTFOODS,
2013-01-31,DRREDDY,
2013-01-31,AARTIIND,
2013-01-31,PFOCUS,
2013-01-31,TTML,
2013-01-31,BHARATFORG,
2013-01-31,IOC,
2013-01-31,GMDCLTD,
2013-01-31,SJVN,
2013-01-31,IOB,
2013-01-31,WIPRO,
2013-01-31,DABUR,
2013-01-31,JSL,
2013-01-31,COALINDIA,
2013-01-31,J&KBANK,
2013-01-31,TORNTPOWER,
2013-01-31,MFSL,
2013-01-31,UPL,
2013-01-31,PRESTIGE,
2013-01-31,BALKRISIND,
2013-01-31,ELECON,
2013-01-31,MUTHOOTFIN,
2013-01-31,ADANIPORTS,
2013-01-31,BATAINDIA,
2013-01-31,TCS,
2013-01-31,PNB,
2013-01-31,EMAMILTD,
2013-01-31,WELSPUNLIV,
2013-01-31,GMRAIRPORT,
2013-01-31,UNOMINDA,
2013-01-31,LT,
2013-01-31,JINDALSTEL,
2013-01-31,UBL,
2013-01-31,RELIANCE,
2013-01-31,ACC,248405409499.99997
2013-01-31,MPHASIS,
2013-01-31,UNIONBANK,
2013-01-31,TMPV,
2013-01-31,ADANIENT,
2013-01-31,KEC,
2013-01-31,JINDALSAW,
2013-01-31,M&M,
2013-01-31,GABRIEL,
2013-01-31,ITC,
2013-01-31,CGPOWER,
2013-01-31,CUMMINSIND,
2013-01-31,INDHOTEL,
2013-01-31,KPIL,
2013-01-31,CONCOR,
2013-01-31,ZYDUSLIFE,
2013-01-31,POONAWALLA,
2013-01-31,CUB,
2013-01-31,WELCORP,
2013-01-31,JUBLFOOD,
2013-01-31,BIOCON,
2013-01-31,YESBANK,
2013-01-31,HSCL,
2013-01-31,AMBUJACEM,
2013-01-31,TATACONSUM,
2013-01-31,ESCORTS,
2013-01-31,M&MFIN,
2013-01-31,MANAPPURAM,
2013-01-31,CHAMBLFERT,
2013-01-31,KEI,
2013-01-31,CHOLAFIN,
2013-01-31,AUROPHARMA,
2013-01-31,INFY,
2013-01-31,HEG,
2013-01-31,HINDZINC,
2013-01-31,PIIND,
2013-01-31,MARUTI,
2013-01-31,CYIENT,
2013-01-31,MCX,72448327040.0
2013-01-31,ARE&M,
2013-01-31,HINDPETRO,
2013-01-31,ITI,
2013-01-31,NATCOPHARM,
2013-01-31,IIFL,
2013-01-31,BAJFINANCE,
2013-01-31,TATAPOWER,
2013-01-31,HINDCOPPER,
2013-01-31,BALRAMCHIN,
2013-01-31,SRF,
2013-01-31,JMFINANCIL,
2013-01-31,JSWSTEEL,
2013-01-31,GRAVITA,
2013-01-31,BEML,
2013-01-31,HINDUNILVR,
2013-01-31,BAJAJFINSV,
2013-01-31,JPPOWER,
2013-01-31,JSWENERGY,
2013-01-31,SONATSOFTW,
2013-01-31,ULTRACEMCO,
2013-01-31,MMTC,
2013-01-31,PVRINOX,
2013-01-31,NMDC,
2013-01-31,TATAELXSI,
2013-01-31,CIPLA,
2013-01-31,RECLTD,
2013-01-31,TECHM,
2013-01-31,COLPAL,
2013-01-31,BRIGADE,
2013-01-31,GODREJPROP,
2013-01-31,ADANIPOWER,
2013-01-31,TATASTEEL,
2013-01-31,GODREJIND,
2013-01-31,OBEROIRLTY,
2013-01-31,TRITURBINE,
2013-01-31,BRITANNIA,
2013-01-31,BANKINDIA,
2013-01-31,ICICIBANK,
2013-01-31,LUPIN,
2013-01-31,NHPC,
2013-01-31,HFCL,
2013-01-31,EIDPARRY,
2013-01-31,LICHSGFIN,142062636752.0
2013-01-31,NBCC,
2013-01-31,INDIACEM,
2013-01-31,BANKBARODA,
2013-01-31,DEEPAKFERT,
